,score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
130,0.67550683,5.4134,560.0,3,3test,3,5,BNCI2014-004,CLE LLE
131,0.6365927,5.021288,560.0,3,4test,3,5,BNCI2014-004,CLE LLE
132,0.62598133,4.922896,620.0,4,0train,3,5,BNCI2014-004,CLE LLE
133,0.6816914,4.878209,600.0,4,1train,3,5,BNCI2014-004,CLE LLE
134,0.6793299,5.638155,580.0,4,2train,3,5,BNCI2014-004,CLE LLE
135,0.69067,4.687042,580.0,4,3test,3,5,BNCI2014-004,CLE LLE
136,0.71694374,5.1077156,580.0,4,4test,3,5,BNCI2014-004,CLE LLE
137,0.60620475,5.904937,620.0,5,0train,3,5,BNCI2014-004,CLE LLE
138,0.6280761,5.76871,600.0,5,1train,3,5,BNCI2014-004,CLE LLE
139,0.63325465,4.993763,580.0,5,2train,3,5,BNCI2014-004,CLE LLE
140,0.65644056,5.819487,580.0,5,3test,3,5,BNCI2014-004,CLE LLE
141,0.60851806,4.1122026,580.0,5,4test,3,5,BNCI2014-004,CLE LLE
142,0.5507502,4.6742105,600.0,6,0train,3,5,BNCI2014-004,CLE LLE
143,0.58266884,4.5584774,600.0,6,1train,3,5,BNCI2014-004,CLE LLE
144,0.5555538,5.087452,560.0,6,2train,3,5,BNCI2014-004,CLE LLE
145,0.5729836,4.213887,560.0,6,3test,3,5,BNCI2014-004,CLE LLE
146,0.6074289,5.2349606,560.0,6,4test,3,5,BNCI2014-004,CLE LLE
147,0.64940494,4.7523193,600.0,7,0train,3,5,BNCI2014-004,CLE LLE
148,0.66974664,4.4299803,600.0,7,1train,3,5,BNCI2014-004,CLE LLE
149,0.7026175,4.367743,560.0,7,2train,3,5,BNCI2014-004,CLE LLE
150,0.69756806,3.7740927,560.0,7,3test,3,5,BNCI2014-004,CLE LLE
151,0.67942876,4.855819,560.0,7,4test,3,5,BNCI2014-004,CLE LLE
152,0.5986486,4.181509,600.0,8,0train,3,5,BNCI2014-004,CLE LLE
153,0.65017235,5.963803,640.0,8,1train,3,5,BNCI2014-004,CLE LLE
154,0.7135363,4.8474894,600.0,8,2train,3,5,BNCI2014-004,CLE LLE
155,0.7172719,4.616539,600.0,8,3test,3,5,BNCI2014-004,CLE LLE
156,0.77694273,4.096934,600.0,8,4test,3,5,BNCI2014-004,CLE LLE
157,0.6635587,4.712304,600.0,9,0train,3,5,BNCI2014-004,CLE LLE
158,0.6575437,4.87484,600.0,9,1train,3,5,BNCI2014-004,CLE LLE
159,0.68579495,5.167013,560.0,9,2train,3,5,BNCI2014-004,CLE LLE
160,0.70779425,4.9022617,560.0,9,3test,3,5,BNCI2014-004,CLE LLE
161,0.6637449,4.9398327,560.0,9,4test,3,5,BNCI2014-004,CLE LLE
162,0.6500963,6.9291477,600.0,1,0train,3,5,BNCI2014-004,AIR LLE
163,0.61724836,7.324165,600.0,1,1train,3,5,BNCI2014-004,AIR LLE
164,0.65873146,7.148852,560.0,1,2train,3,5,BNCI2014-004,AIR LLE
165,0.64513093,5.91566,560.0,1,3test,3,5,BNCI2014-004,AIR LLE
166,0.6176725,5.7676497,560.0,1,4test,3,5,BNCI2014-004,AIR LLE
167,0.61951023,4.852585,560.0,2,0train,3,5,BNCI2014-004,AIR LLE
168,0.55682087,4.6394463,560.0,2,1train,3,5,BNCI2014-004,AIR LLE
169,0.5426696,4.707553,520.0,2,2train,3,5,BNCI2014-004,AIR LLE
170,0.59409696,4.637947,560.0,2,3test,3,5,BNCI2014-004,AIR LLE
171,0.5444498,5.206176,520.0,2,4test,3,5,BNCI2014-004,AIR LLE
172,0.650998,4.97011,600.0,3,0train,3,5,BNCI2014-004,AIR LLE
173,0.6170274,5.289941,600.0,3,1train,3,5,BNCI2014-004,AIR LLE
174,0.63404435,4.719576,560.0,3,2train,3,5,BNCI2014-004,AIR LLE
175,0.6563627,4.451017,560.0,3,3test,3,5,BNCI2014-004,AIR LLE
176,0.62437695,4.336722,560.0,3,4test,3,5,BNCI2014-004,AIR LLE
177,0.49106157,5.459119,620.0,4,0train,3,5,BNCI2014-004,AIR LLE
178,0.4789875,5.3334675,600.0,4,1train,3,5,BNCI2014-004,AIR LLE
179,0.57719535,7.1439447,580.0,4,2train,3,5,BNCI2014-004,AIR LLE
180,0.5783144,5.763015,580.0,4,3test,3,5,BNCI2014-004,AIR LLE
181,0.5094828,5.537931,580.0,4,4test,3,5,BNCI2014-004,AIR LLE
182,0.5809836,5.6814537,620.0,5,0train,3,5,BNCI2014-004,AIR LLE
183,0.5883819,4.818317,600.0,5,1train,3,5,BNCI2014-004,AIR LLE
184,0.5812995,5.525166,580.0,5,2train,3,5,BNCI2014-004,AIR LLE
185,0.5476178,5.545501,580.0,5,3test,3,5,BNCI2014-004,AIR LLE
186,0.53501993,5.178978,580.0,5,4test,3,5,BNCI2014-004,AIR LLE
187,0.556206,5.0642138,600.0,6,0train,3,5,BNCI2014-004,AIR LLE
188,0.5739331,5.282555,600.0,6,1train,3,5,BNCI2014-004,AIR LLE
189,0.5012173,5.475117,560.0,6,2train,3,5,BNCI2014-004,AIR LLE
190,0.49814487,4.563436,560.0,6,3test,3,5,BNCI2014-004,AIR LLE
191,0.5629205,5.0819864,560.0,6,4test,3,5,BNCI2014-004,AIR LLE
192,0.65643144,5.037986,600.0,7,0train,3,5,BNCI2014-004,AIR LLE
193,0.6586844,3.9551818,600.0,7,1train,3,5,BNCI2014-004,AIR LLE
194,0.54249966,4.7775726,560.0,7,2train,3,5,BNCI2014-004,AIR LLE
195,0.6727726,4.708789,560.0,7,3test,3,5,BNCI2014-004,AIR LLE
196,0.61463857,4.63517,560.0,7,4test,3,5,BNCI2014-004,AIR LLE
197,0.5348027,6.033571,600.0,8,0train,3,5,BNCI2014-004,AIR LLE
198,0.63752264,5.1535497,640.0,8,1train,3,5,BNCI2014-004,AIR LLE
199,0.6643112,6.5747156,600.0,8,2train,3,5,BNCI2014-004,AIR LLE
200,0.65458846,5.77186,600.0,8,3test,3,5,BNCI2014-004,AIR LLE
201,0.75781053,4.855795,600.0,8,4test,3,5,BNCI2014-004,AIR LLE
202,0.6592161,4.9108896,600.0,9,0train,3,5,BNCI2014-004,AIR LLE
203,0.6550162,5.134574,600.0,9,1train,3,5,BNCI2014-004,AIR LLE
204,0.5327317,5.2073383,560.0,9,2train,3,5,BNCI2014-004,AIR LLE
205,0.6954008,4.671953,560.0,9,3test,3,5,BNCI2014-004,AIR LLE
206,0.63968503,6.780429,560.0,9,4test,3,5,BNCI2014-004,AIR LLE
207,0.615907,85.474556,600.0,1,0train,3,5,BNCI2014-004,GLE LLE
208,0.6029212,72.326355,600.0,1,1train,3,5,BNCI2014-004,GLE LLE
209,0.58412635,59.65784,560.0,1,2train,3,5,BNCI2014-004,GLE LLE
210,0.5932742,59.972034,560.0,1,3test,3,5,BNCI2014-004,GLE LLE
211,0.5642927,59.049824,560.0,1,4test,3,5,BNCI2014-004,GLE LLE
212,0.5942882,56.37427,560.0,2,0train,3,5,BNCI2014-004,GLE LLE
213,0.52051646,60.957756,560.0,2,1train,3,5,BNCI2014-004,GLE LLE
214,0.51544064,53.65298,520.0,2,2train,3,5,BNCI2014-004,GLE LLE
215,0.53041613,60.61856,560.0,2,3test,3,5,BNCI2014-004,GLE LLE
216,0.48545408,46.628788,520.0,2,4test,3,5,BNCI2014-004,GLE LLE
217,0.597006,69.28408,600.0,3,0train,3,5,BNCI2014-004,GLE LLE
218,0.6244333,67.58547,600.0,3,1train,3,5,BNCI2014-004,GLE LLE
219,0.56485206,60.413486,560.0,3,2train,3,5,BNCI2014-004,GLE LLE
220,0.57954514,56.886105,560.0,3,3test,3,5,BNCI2014-004,GLE LLE
221,0.5885253,59.892445,560.0,3,4test,3,5,BNCI2014-004,GLE LLE
222,0.60685575,69.84614,620.0,4,0train,3,5,BNCI2014-004,GLE LLE
223,0.6422435,69.19626,600.0,4,1train,3,5,BNCI2014-004,GLE LLE
224,0.61720693,64.82601,580.0,4,2train,3,5,BNCI2014-004,GLE LLE
225,0.6250976,64.162155,580.0,4,3test,3,5,BNCI2014-004,GLE LLE
226,0.6427585,59.29803,580.0,4,4test,3,5,BNCI2014-004,GLE LLE
227,0.5766212,69.641335,620.0,5,0train,3,5,BNCI2014-004,GLE LLE
228,0.5390658,66.67686,600.0,5,1train,3,5,BNCI2014-004,GLE LLE
229,0.58459795,58.715816,580.0,5,2train,3,5,BNCI2014-004,GLE LLE
230,0.600606,62.74816,580.0,5,3test,3,5,BNCI2014-004,GLE LLE
231,0.5432731,63.539555,580.0,5,4test,3,5,BNCI2014-004,GLE LLE
232,0.53205276,66.385056,600.0,6,0train,3,5,BNCI2014-004,GLE LLE
233,0.5699195,69.62827,600.0,6,1train,3,5,BNCI2014-004,GLE LLE
234,0.53169346,60.750305,560.0,6,2train,3,5,BNCI2014-004,GLE LLE
235,0.5586066,60.662815,560.0,6,3test,3,5,BNCI2014-004,GLE LLE
236,0.5984658,60.31775,560.0,6,4test,3,5,BNCI2014-004,GLE LLE
237,0.6039543,66.74237,600.0,7,0train,3,5,BNCI2014-004,GLE LLE
238,0.6364282,65.84929,600.0,7,1train,3,5,BNCI2014-004,GLE LLE
239,0.6331897,58.549767,560.0,7,2train,3,5,BNCI2014-004,GLE LLE
240,0.60834795,59.991974,560.0,7,3test,3,5,BNCI2014-004,GLE LLE
241,0.6211147,59.98904,560.0,7,4test,3,5,BNCI2014-004,GLE LLE
242,0.5481911,66.57788,600.0,8,0train,3,5,BNCI2014-004,GLE LLE
243,0.611955,66.65347,640.0,8,1train,3,5,BNCI2014-004,GLE LLE
244,0.645276,65.88303,600.0,8,2train,3,5,BNCI2014-004,GLE LLE
245,0.6555127,63.06622,600.0,8,3test,3,5,BNCI2014-004,GLE LLE
246,0.7024017,67.43076,600.0,8,4test,3,5,BNCI2014-004,GLE LLE
247,0.63125485,65.31478,600.0,9,0train,3,5,BNCI2014-004,GLE LLE
248,0.6213763,68.26663,600.0,9,1train,3,5,BNCI2014-004,GLE LLE
249,0.5964351,60.85117,560.0,9,2train,3,5,BNCI2014-004,GLE LLE
250,0.6210881,56.140175,560.0,9,3test,3,5,BNCI2014-004,GLE LLE
251,0.59750706,59.77629,560.0,9,4test,3,5,BNCI2014-004,GLE LLE
252,0.54539883,15.73065,200.0,1,0A,13,2,BNCI2015-001,CLE LLE
253,0.527091,16.255287,200.0,1,1B,13,2,BNCI2015-001,CLE LLE
254,0.5817147,13.591886,200.0,2,0A,13,2,BNCI2015-001,CLE LLE
255,0.55491465,14.761016,200.0,2,1B,13,2,BNCI2015-001,CLE LLE
256,0.3847375,14.473906,200.0,3,0A,13,2,BNCI2015-001,CLE LLE
257,0.41659588,16.360126,200.0,3,1B,13,2,BNCI2015-001,CLE LLE
258,0.5908904,15.055185,200.0,4,0A,13,2,BNCI2015-001,CLE LLE
259,0.5470343,14.8161125,200.0,4,1B,13,2,BNCI2015-001,CLE LLE
260,0.39814314,14.367101,200.0,5,0A,13,2,BNCI2015-001,CLE LLE
261,0.39125255,14.449636,200.0,5,1B,13,2,BNCI2015-001,CLE LLE
262,0.6143617,15.239175,200.0,6,0A,13,2,BNCI2015-001,CLE LLE
263,0.52993506,14.500374,200.0,6,1B,13,2,BNCI2015-001,CLE LLE
264,0.46198362,15.059057,200.0,7,0A,13,2,BNCI2015-001,CLE LLE
265,0.4392824,14.538109,200.0,7,1B,13,2,BNCI2015-001,CLE LLE
266,0.6593577,34.72802,400.0,8,0A,13,2,BNCI2015-001,CLE LLE
267,0.5731413,39.93039,400.0,8,1B,13,2,BNCI2015-001,CLE LLE
268,0.570772,28.922876,400.0,8,2C,13,2,BNCI2015-001,CLE LLE
269,0.5140006,36.3897,400.0,9,0A,13,2,BNCI2015-001,CLE LLE
270,0.5285059,33.005917,400.0,9,1B,13,2,BNCI2015-001,CLE LLE
271,0.54532033,43.104954,400.0,9,2C,13,2,BNCI2015-001,CLE LLE
272,0.5151143,39.185204,400.0,10,0A,13,2,BNCI2015-001,CLE LLE
273,0.54332703,29.570274,400.0,10,1B,13,2,BNCI2015-001,CLE LLE
274,0.52220553,31.35346,400.0,10,2C,13,2,BNCI2015-001,CLE LLE
275,0.5340524,40.896034,400.0,11,0A,13,2,BNCI2015-001,CLE LLE
276,0.59688056,30.023813,400.0,11,1B,13,2,BNCI2015-001,CLE LLE
277,0.5107586,32.15431,400.0,11,2C,13,2,BNCI2015-001,CLE LLE
278,0.6278118,15.095932,200.0,12,0A,13,2,BNCI2015-001,CLE LLE
279,0.5892147,1.7873149,200.0,12,1B,13,2,BNCI2015-001,CLE LLE
280,0.5112128,10.619172,200.0,1,0A,13,2,BNCI2015-001,GLE LLE
281,0.4776182,12.042316,200.0,1,1B,13,2,BNCI2015-001,GLE LLE
282,0.47589642,13.369144,200.0,2,0A,13,2,BNCI2015-001,GLE LLE
283,0.5031085,12.163404,200.0,2,1B,13,2,BNCI2015-001,GLE LLE
284,0.4447681,14.198143,200.0,3,0A,13,2,BNCI2015-001,GLE LLE
285,0.44635043,12.685468,200.0,3,1B,13,2,BNCI2015-001,GLE LLE
286,0.5308121,11.838451,200.0,4,0A,13,2,BNCI2015-001,GLE LLE
287,0.530196,12.314125,200.0,4,1B,13,2,BNCI2015-001,GLE LLE
288,0.41636398,12.950597,200.0,5,0A,13,2,BNCI2015-001,GLE LLE
289,0.37193865,13.843567,200.0,5,1B,13,2,BNCI2015-001,GLE LLE
290,0.57322484,13.667998,200.0,6,0A,13,2,BNCI2015-001,GLE LLE
291,0.5237002,12.573378,200.0,6,1B,13,2,BNCI2015-001,GLE LLE
292,0.468428,13.052572,200.0,7,0A,13,2,BNCI2015-001,GLE LLE
293,0.4799953,12.079891,200.0,7,1B,13,2,BNCI2015-001,GLE LLE
294,0.5286743,26.582222,400.0,8,0A,13,2,BNCI2015-001,GLE LLE
295,0.5200143,36.84363,400.0,8,1B,13,2,BNCI2015-001,GLE LLE
296,0.48148045,39.94735,400.0,8,2C,13,2,BNCI2015-001,GLE LLE
297,0.45835707,51.80318,400.0,9,0A,13,2,BNCI2015-001,GLE LLE
298,0.4944942,51.383186,400.0,9,1B,13,2,BNCI2015-001,GLE LLE
299,0.50934976,42.39615,400.0,9,2C,13,2,BNCI2015-001,GLE LLE
300,0.48558947,32.09645,400.0,10,0A,13,2,BNCI2015-001,GLE LLE
301,0.4987993,42.530464,400.0,10,1B,13,2,BNCI2015-001,GLE LLE
302,0.46762118,41.210106,400.0,10,2C,13,2,BNCI2015-001,GLE LLE
303,0.4916488,31.883865,400.0,11,0A,13,2,BNCI2015-001,GLE LLE
304,0.5380324,48.732235,400.0,11,1B,13,2,BNCI2015-001,GLE LLE
305,0.42822975,36.63986,400.0,11,2C,13,2,BNCI2015-001,GLE LLE
306,0.5652886,11.841742,200.0,12,0A,13,2,BNCI2015-001,GLE LLE
307,0.5518423,11.686581,200.0,12,1B,13,2,BNCI2015-001,GLE LLE
308,0.5279914,15.7367735,200.0,1,0A,13,2,BNCI2015-001,AIR LLE
309,0.51228285,15.508816,200.0,1,1B,13,2,BNCI2015-001,AIR LLE
310,0.5538795,14.58678,200.0,2,0A,13,2,BNCI2015-001,AIR LLE
311,0.54284567,15.102195,200.0,2,1B,13,2,BNCI2015-001,AIR LLE
312,0.3286243,15.051155,200.0,3,0A,13,2,BNCI2015-001,AIR LLE
