,score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
234,0.5,0.09777522,200.0,3,session_B,13,2,001-2015,CLE Gram
235,0.5,0.12270999,200.0,4,session_A,13,2,001-2015,CLE Gram
236,0.5,0.12953019,200.0,4,session_B,13,2,001-2015,CLE Gram
237,0.5,0.09902787,200.0,5,session_A,13,2,001-2015,CLE Gram
238,0.5,0.07696915,200.0,5,session_B,13,2,001-2015,CLE Gram
239,0.5,0.1477921,200.0,6,session_A,13,2,001-2015,CLE Gram
240,0.5,0.18263102,200.0,6,session_B,13,2,001-2015,CLE Gram
241,0.5,0.13465619,200.0,7,session_A,13,2,001-2015,CLE Gram
242,0.5,0.15392113,200.0,7,session_B,13,2,001-2015,CLE Gram
243,0.5,0.17093086,400.0,8,session_A,13,2,001-2015,CLE Gram
244,0.5,0.20183325,400.0,8,session_B,13,2,001-2015,CLE Gram
245,0.5,0.17793608,400.0,8,session_C,13,2,001-2015,CLE Gram
246,0.5,0.16203189,400.0,9,session_A,13,2,001-2015,CLE Gram
247,0.5,0.20322013,400.0,9,session_B,13,2,001-2015,CLE Gram
248,0.5,0.18594408,400.0,9,session_C,13,2,001-2015,CLE Gram
249,0.5,0.21957588,400.0,10,session_A,13,2,001-2015,CLE Gram
250,0.5,0.24230218,400.0,10,session_B,13,2,001-2015,CLE Gram
251,0.5,0.21620727,400.0,10,session_C,13,2,001-2015,CLE Gram
252,0.5,0.26171613,400.0,11,session_A,13,2,001-2015,CLE Gram
253,0.5,0.22717786,400.0,11,session_B,13,2,001-2015,CLE Gram
254,0.5,0.20901608,400.0,11,session_C,13,2,001-2015,CLE Gram
255,0.5,0.1742239,200.0,12,session_A,13,2,001-2015,CLE Gram
256,0.5,0.12213087,200.0,12,session_B,13,2,001-2015,CLE Gram
257,0.5,0.13057804,600.0,1,session_0,3,5,004-2014,CLE Gram
258,0.5,0.09061098,600.0,1,session_1,3,5,004-2014,CLE Gram
259,0.5,0.12183285,560.0,1,session_2,3,5,004-2014,CLE Gram
260,0.5,0.1879251,560.0,1,session_3,3,5,004-2014,CLE Gram
261,0.5,0.10455084,560.0,1,session_4,3,5,004-2014,CLE Gram
262,0.5,0.09220624,560.0,2,session_0,3,5,004-2014,CLE Gram
263,0.5,0.12107301,560.0,2,session_1,3,5,004-2014,CLE Gram
264,0.5,0.073933125,520.0,2,session_2,3,5,004-2014,CLE Gram
265,0.5,0.0733943,560.0,2,session_3,3,5,004-2014,CLE Gram
266,0.5,0.08706713,520.0,2,session_4,3,5,004-2014,CLE Gram
267,0.5,0.085612774,600.0,3,session_0,3,5,004-2014,CLE Gram
268,0.5,0.07188082,600.0,3,session_1,3,5,004-2014,CLE Gram
269,0.5,0.077769995,560.0,3,session_2,3,5,004-2014,CLE Gram
270,0.5,0.083713055,560.0,3,session_3,3,5,004-2014,CLE Gram
271,0.5,0.07773805,560.0,3,session_4,3,5,004-2014,CLE Gram
272,0.5,0.096884966,620.0,4,session_0,3,5,004-2014,CLE Gram
273,0.5,0.10074091,600.0,4,session_1,3,5,004-2014,CLE Gram
274,0.5,0.08137202,580.0,4,session_2,3,5,004-2014,CLE Gram
275,0.5,0.097769976,580.0,4,session_3,3,5,004-2014,CLE Gram
276,0.5,0.07477903,580.0,4,session_4,3,5,004-2014,CLE Gram
277,0.5,0.10959792,620.0,5,session_0,3,5,004-2014,CLE Gram
278,0.5,0.18544793,600.0,5,session_1,3,5,004-2014,CLE Gram
279,0.5,0.15300083,580.0,5,session_2,3,5,004-2014,CLE Gram
280,0.5,0.12240362,580.0,5,session_3,3,5,004-2014,CLE Gram
281,0.5,0.079052925,580.0,5,session_4,3,5,004-2014,CLE Gram
282,0.5,0.059195757,600.0,6,session_0,3,5,004-2014,CLE Gram
283,0.5,0.06309295,600.0,6,session_1,3,5,004-2014,CLE Gram
284,0.5,0.0888052,560.0,6,session_2,3,5,004-2014,CLE Gram
285,0.5,0.1036911,560.0,6,session_3,3,5,004-2014,CLE Gram
286,0.5,0.08428717,560.0,6,session_4,3,5,004-2014,CLE Gram
287,0.5,0.08445716,600.0,7,session_0,3,5,004-2014,CLE Gram
288,0.5,0.07675505,600.0,7,session_1,3,5,004-2014,CLE Gram
289,0.5,0.08408213,560.0,7,session_2,3,5,004-2014,CLE Gram
290,0.5,0.09146619,560.0,7,session_3,3,5,004-2014,CLE Gram
291,0.5,0.10477495,560.0,7,session_4,3,5,004-2014,CLE Gram
292,0.5,0.10964203,600.0,8,session_0,3,5,004-2014,CLE Gram
293,0.5,0.0736258,640.0,8,session_1,3,5,004-2014,CLE Gram
294,0.5,0.09319711,600.0,8,session_2,3,5,004-2014,CLE Gram
295,0.5,0.08260703,600.0,8,session_3,3,5,004-2014,CLE Gram
296,0.5,0.08547521,600.0,8,session_4,3,5,004-2014,CLE Gram
297,0.5,0.05334997,600.0,9,session_0,3,5,004-2014,CLE Gram
298,0.5,0.05131316,600.0,9,session_1,3,5,004-2014,CLE Gram
299,0.5,0.06174183,560.0,9,session_2,3,5,004-2014,CLE Gram
300,0.5,0.055282354,560.0,9,session_3,3,5,004-2014,CLE Gram
301,0.5,0.069671154,560.0,9,session_4,3,5,004-2014,CLE Gram
302,0.5,0.6302302,100.0,1,session_1,62,2,Lee2019_MI,CLE Gram
303,0.5,0.553257,100.0,1,session_2,62,2,Lee2019_MI,CLE Gram
304,0.5,0.71841097,100.0,2,session_1,62,2,Lee2019_MI,CLE Gram
305,0.5,0.71824384,100.0,2,session_2,62,2,Lee2019_MI,CLE Gram
306,0.5,0.5508702,100.0,3,session_1,62,2,Lee2019_MI,CLE Gram
307,0.5,0.5081661,100.0,3,session_2,62,2,Lee2019_MI,CLE Gram
308,0.5,0.43004107,100.0,4,session_1,62,2,Lee2019_MI,CLE Gram
309,0.5,0.42614388,100.0,4,session_2,62,2,Lee2019_MI,CLE Gram
310,0.5,0.49377084,100.0,5,session_1,62,2,Lee2019_MI,CLE Gram
311,0.5,0.4161501,100.0,5,session_2,62,2,Lee2019_MI,CLE Gram
312,0.5,0.71860695,100.0,6,session_1,62,2,Lee2019_MI,CLE Gram
313,0.5,0.45119405,100.0,6,session_2,62,2,Lee2019_MI,CLE Gram
314,0.5,0.64686084,100.0,7,session_1,62,2,Lee2019_MI,CLE Gram
315,0.5,0.4484601,100.0,7,session_2,62,2,Lee2019_MI,CLE Gram
316,0.5,0.74522185,100.0,8,session_1,62,2,Lee2019_MI,CLE Gram
317,0.5,0.43344164,100.0,8,session_2,62,2,Lee2019_MI,CLE Gram
318,0.5,0.54636,100.0,9,session_1,62,2,Lee2019_MI,CLE Gram
319,0.5,0.43510127,100.0,9,session_2,62,2,Lee2019_MI,CLE Gram
320,0.5,0.7301111,100.0,10,session_1,62,2,Lee2019_MI,CLE Gram
321,0.5,0.51421404,100.0,10,session_2,62,2,Lee2019_MI,CLE Gram
322,0.5,0.7245538,100.0,11,session_1,62,2,Lee2019_MI,CLE Gram
323,0.5,0.44869685,100.0,11,session_2,62,2,Lee2019_MI,CLE Gram
324,0.5,0.62545705,100.0,12,session_1,62,2,Lee2019_MI,CLE Gram
325,0.5,0.59333014,100.0,12,session_2,62,2,Lee2019_MI,CLE Gram
326,0.5,0.6583812,100.0,13,session_1,62,2,Lee2019_MI,CLE Gram
327,0.5,0.40222478,100.0,13,session_2,62,2,Lee2019_MI,CLE Gram
328,0.5,0.7105191,100.0,14,session_1,62,2,Lee2019_MI,CLE Gram
329,0.5,0.7121291,100.0,14,session_2,62,2,Lee2019_MI,CLE Gram
330,0.5,0.6387861,100.0,15,session_1,62,2,Lee2019_MI,CLE Gram
331,0.5,0.6868901,100.0,15,session_2,62,2,Lee2019_MI,CLE Gram
332,0.5,0.68682504,100.0,16,session_1,62,2,Lee2019_MI,CLE Gram
333,0.5,0.600158,100.0,16,session_2,62,2,Lee2019_MI,CLE Gram
334,0.5,0.71699715,100.0,17,session_1,62,2,Lee2019_MI,CLE Gram
335,0.5,0.62423706,100.0,17,session_2,62,2,Lee2019_MI,CLE Gram
336,0.5,0.6290779,100.0,18,session_1,62,2,Lee2019_MI,CLE Gram
337,0.5,0.6280961,100.0,18,session_2,62,2,Lee2019_MI,CLE Gram
338,0.5,0.535599,100.0,19,session_1,62,2,Lee2019_MI,CLE Gram
339,0.5,0.6711581,100.0,19,session_2,62,2,Lee2019_MI,CLE Gram
340,0.5,0.7229347,100.0,20,session_1,62,2,Lee2019_MI,CLE Gram
341,0.5,0.60998297,100.0,20,session_2,62,2,Lee2019_MI,CLE Gram
342,0.5,0.39970613,100.0,21,session_1,62,2,Lee2019_MI,CLE Gram
343,0.5,0.7322731,100.0,21,session_2,62,2,Lee2019_MI,CLE Gram
344,0.5,0.6092758,100.0,22,session_1,62,2,Lee2019_MI,CLE Gram
345,0.5,0.48354697,100.0,22,session_2,62,2,Lee2019_MI,CLE Gram
346,0.5,0.70978403,100.0,23,session_1,62,2,Lee2019_MI,CLE Gram
347,0.5,0.59369993,100.0,23,session_2,62,2,Lee2019_MI,CLE Gram
348,0.5,0.710691,100.0,24,session_1,62,2,Lee2019_MI,CLE Gram
