,score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
188,0.5,11.064327,100.0,49,session_2,62,2,Lee2019_MI,AIR LLE
189,0.5,9.259061,100.0,50,session_1,62,2,Lee2019_MI,AIR LLE
190,0.5,10.96805,100.0,50,session_2,62,2,Lee2019_MI,AIR LLE
191,0.5,9.35015,100.0,51,session_1,62,2,Lee2019_MI,AIR LLE
192,0.5,10.759267,100.0,51,session_2,62,2,Lee2019_MI,AIR LLE
193,0.5,9.724073,100.0,52,session_1,62,2,Lee2019_MI,AIR LLE
194,0.5,10.497196,100.0,52,session_2,62,2,Lee2019_MI,AIR LLE
195,0.5,10.265363,100.0,53,session_1,62,2,Lee2019_MI,AIR LLE
196,0.5,9.315184,100.0,53,session_2,62,2,Lee2019_MI,AIR LLE
197,0.5,8.967424,100.0,54,session_1,62,2,Lee2019_MI,AIR LLE
198,0.5,11.067519,100.0,54,session_2,62,2,Lee2019_MI,AIR LLE
199,0.33519554,3.736129,300.0,1,session_0,14,3,Zhou 2016,AIR LLE
200,0.33333334,3.667015,329.0,1,session_1,14,3,Zhou 2016,AIR LLE
201,0.33333334,3.964385,329.0,1,session_2,14,3,Zhou 2016,AIR LLE
202,0.33333334,3.4528718,285.0,2,session_0,14,3,Zhou 2016,AIR LLE
203,0.33333334,3.309581,300.0,2,session_1,14,3,Zhou 2016,AIR LLE
204,0.33333334,3.224308,285.0,2,session_2,14,3,Zhou 2016,AIR LLE
205,0.33333334,3.5157063,301.0,3,session_0,14,3,Zhou 2016,AIR LLE
206,0.33774835,3.3522189,300.0,3,session_1,14,3,Zhou 2016,AIR LLE
207,0.33333334,3.787812,301.0,3,session_2,14,3,Zhou 2016,AIR LLE
208,0.33333334,3.580036,300.0,4,session_0,14,3,Zhou 2016,AIR LLE
209,0.33333334,3.025272,285.0,4,session_1,14,3,Zhou 2016,AIR LLE
210,0.33333334,3.150437,285.0,4,session_2,14,3,Zhou 2016,AIR LLE
211,0.25,4.124695,288.0,1,session_E,22,2,001-2014,GLE LLE
212,0.25,4.45896,288.0,1,session_T,22,2,001-2014,GLE LLE
213,0.25,3.666203,288.0,2,session_E,22,2,001-2014,GLE LLE
214,0.25,3.866657,288.0,2,session_T,22,2,001-2014,GLE LLE
215,0.25,3.6653903,288.0,3,session_E,22,2,001-2014,GLE LLE
216,0.25,4.178464,288.0,3,session_T,22,2,001-2014,GLE LLE
217,0.25,3.79292,288.0,4,session_E,22,2,001-2014,GLE LLE
218,0.25,4.0583954,288.0,4,session_T,22,2,001-2014,GLE LLE
219,0.25,4.472362,288.0,5,session_E,22,2,001-2014,GLE LLE
220,0.25,3.791998,288.0,5,session_T,22,2,001-2014,GLE LLE
221,0.25,3.602735,288.0,6,session_E,22,2,001-2014,GLE LLE
222,0.25,3.7402163,288.0,6,session_T,22,2,001-2014,GLE LLE
223,0.25,3.604766,288.0,7,session_E,22,2,001-2014,GLE LLE
224,0.25,3.7822027,288.0,7,session_T,22,2,001-2014,GLE LLE
225,0.25,3.577161,288.0,8,session_E,22,2,001-2014,GLE LLE
226,0.25,3.5604968,288.0,8,session_T,22,2,001-2014,GLE LLE
227,0.25,3.841567,288.0,9,session_E,22,2,001-2014,GLE LLE
228,0.25,4.007513,288.0,9,session_T,22,2,001-2014,GLE LLE
229,0.5,1.4997678,200.0,1,session_A,13,2,001-2015,GLE LLE
230,0.5,1.622587,200.0,1,session_B,13,2,001-2015,GLE LLE
231,0.5,1.722688,200.0,2,session_A,13,2,001-2015,GLE LLE
232,0.5,1.8744068,200.0,2,session_B,13,2,001-2015,GLE LLE
233,0.5,2.0308318,200.0,3,session_A,13,2,001-2015,GLE LLE
234,0.5,1.8074391,200.0,3,session_B,13,2,001-2015,GLE LLE
235,0.5,1.8904529,200.0,4,session_A,13,2,001-2015,GLE LLE
236,0.5,1.550215,200.0,4,session_B,13,2,001-2015,GLE LLE
237,0.5,1.6377289,200.0,5,session_A,13,2,001-2015,GLE LLE
238,0.5,1.7126212,200.0,5,session_B,13,2,001-2015,GLE LLE
239,0.5,1.7389681,200.0,6,session_A,13,2,001-2015,GLE LLE
240,0.5,1.4402659,200.0,6,session_B,13,2,001-2015,GLE LLE
241,0.5,1.6415403,200.0,7,session_A,13,2,001-2015,GLE LLE
242,0.5,1.8375571,200.0,7,session_B,13,2,001-2015,GLE LLE
243,0.5,3.1770418,400.0,8,session_A,13,2,001-2015,GLE LLE
244,0.5,3.134301,400.0,8,session_B,13,2,001-2015,GLE LLE
245,0.5,3.277625,400.0,8,session_C,13,2,001-2015,GLE LLE
246,0.5,3.239403,400.0,9,session_A,13,2,001-2015,GLE LLE
247,0.5,3.0556471,400.0,9,session_B,13,2,001-2015,GLE LLE
248,0.5,2.985273,400.0,9,session_C,13,2,001-2015,GLE LLE
249,0.5,3.1504922,400.0,10,session_A,13,2,001-2015,GLE LLE
250,0.5,3.2725558,400.0,10,session_B,13,2,001-2015,GLE LLE
251,0.5,3.166653,400.0,10,session_C,13,2,001-2015,GLE LLE
252,0.5,3.3857422,400.0,11,session_A,13,2,001-2015,GLE LLE
253,0.5,3.139342,400.0,11,session_B,13,2,001-2015,GLE LLE
254,0.5,2.896293,400.0,11,session_C,13,2,001-2015,GLE LLE
255,0.5,1.5633631,200.0,12,session_A,13,2,001-2015,GLE LLE
256,0.5,1.5192289,200.0,12,session_B,13,2,001-2015,GLE LLE
257,0.5,2.8708081,600.0,1,session_0,3,5,004-2014,GLE LLE
258,0.5,2.794081,600.0,1,session_1,3,5,004-2014,GLE LLE
259,0.5,1.9390609,560.0,1,session_2,3,5,004-2014,GLE LLE
260,0.5,3.147831,560.0,1,session_3,3,5,004-2014,GLE LLE
261,0.5,2.460369,560.0,1,session_4,3,5,004-2014,GLE LLE
262,0.5,1.9169118,560.0,2,session_0,3,5,004-2014,GLE LLE
263,0.5,3.1593359,560.0,2,session_1,3,5,004-2014,GLE LLE
264,0.5,4.8735037,520.0,2,session_2,3,5,004-2014,GLE LLE
265,0.5,6.6279287,560.0,2,session_3,3,5,004-2014,GLE LLE
266,0.5,3.296609,520.0,2,session_4,3,5,004-2014,GLE LLE
267,0.5,4.9449997,600.0,3,session_0,3,5,004-2014,GLE LLE
268,0.5,3.3495498,600.0,3,session_1,3,5,004-2014,GLE LLE
269,0.5,4.406345,560.0,3,session_2,3,5,004-2014,GLE LLE
270,0.5,3.1563241,560.0,3,session_3,3,5,004-2014,GLE LLE
271,0.5,3.313373,560.0,3,session_4,3,5,004-2014,GLE LLE
272,0.5,2.67559,620.0,4,session_0,3,5,004-2014,GLE LLE
273,0.5,3.931844,600.0,4,session_1,3,5,004-2014,GLE LLE
274,0.5,3.262769,580.0,4,session_2,3,5,004-2014,GLE LLE
275,0.5,3.5471232,580.0,4,session_3,3,5,004-2014,GLE LLE
276,0.5,2.651684,580.0,4,session_4,3,5,004-2014,GLE LLE
277,0.5,2.4353878,620.0,5,session_0,3,5,004-2014,GLE LLE
278,0.5,4.6939573,600.0,5,session_1,3,5,004-2014,GLE LLE
279,0.5,3.1822948,580.0,5,session_2,3,5,004-2014,GLE LLE
280,0.5,3.691301,580.0,5,session_3,3,5,004-2014,GLE LLE
281,0.5,3.7009919,580.0,5,session_4,3,5,004-2014,GLE LLE
282,0.5,2.5895672,600.0,6,session_0,3,5,004-2014,GLE LLE
283,0.5,3.2036,600.0,6,session_1,3,5,004-2014,GLE LLE
284,0.5,1.8839059,560.0,6,session_2,3,5,004-2014,GLE LLE
285,0.5,2.9900608,560.0,6,session_3,3,5,004-2014,GLE LLE
286,0.5,2.555916,560.0,6,session_4,3,5,004-2014,GLE LLE
287,0.5,2.6676552,600.0,7,session_0,3,5,004-2014,GLE LLE
288,0.5,3.949843,600.0,7,session_1,3,5,004-2014,GLE LLE
289,0.5,2.423161,560.0,7,session_2,3,5,004-2014,GLE LLE
290,0.5,1.9012709,560.0,7,session_3,3,5,004-2014,GLE LLE
291,0.5,2.8398983,560.0,7,session_4,3,5,004-2014,GLE LLE
292,0.5,3.052304,600.0,8,session_0,3,5,004-2014,GLE LLE
293,0.5,3.7171042,640.0,8,session_1,3,5,004-2014,GLE LLE
294,0.5,2.683117,600.0,8,session_2,3,5,004-2014,GLE LLE
295,0.5,2.346304,600.0,8,session_3,3,5,004-2014,GLE LLE
296,0.5,2.609425,600.0,8,session_4,3,5,004-2014,GLE LLE
297,0.5,3.038544,600.0,9,session_0,3,5,004-2014,GLE LLE
298,0.5,2.841571,600.0,9,session_1,3,5,004-2014,GLE LLE
299,0.5,2.78735,560.0,9,session_2,3,5,004-2014,GLE LLE
300,0.5,2.467541,560.0,9,session_3,3,5,004-2014,GLE LLE
301,0.5,3.1936038,560.0,9,session_4,3,5,004-2014,GLE LLE
302,0.5,8.364492,100.0,1,session_1,62,2,Lee2019_MI,GLE LLE
303,0.5,8.772065,100.0,1,session_2,62,2,Lee2019_MI,GLE LLE
304,0.5,7.215173,100.0,2,session_1,62,2,Lee2019_MI,GLE LLE
305,0.5,8.055687,100.0,2,session_2,62,2,Lee2019_MI,GLE LLE
306,0.5,10.38167,100.0,3,session_1,62,2,Lee2019_MI,GLE LLE
307,0.5,8.113829,100.0,3,session_2,62,2,Lee2019_MI,GLE LLE
308,0.5,9.392394,100.0,4,session_1,62,2,Lee2019_MI,GLE LLE
309,0.5,8.38636,100.0,4,session_2,62,2,Lee2019_MI,GLE LLE
310,0.5,7.2187595,100.0,5,session_1,62,2,Lee2019_MI,GLE LLE
311,0.5,7.766534,100.0,5,session_2,62,2,Lee2019_MI,GLE LLE
312,0.5,7.3156013,100.0,6,session_1,62,2,Lee2019_MI,GLE LLE
313,0.5,7.630526,100.0,6,session_2,62,2,Lee2019_MI,GLE LLE
314,0.5,7.204451,100.0,7,session_1,62,2,Lee2019_MI,GLE LLE
315,0.5,7.750389,100.0,7,session_2,62,2,Lee2019_MI,GLE LLE
316,0.5,7.772634,100.0,8,session_1,62,2,Lee2019_MI,GLE LLE
317,0.5,7.723917,100.0,8,session_2,62,2,Lee2019_MI,GLE LLE
318,0.5,7.161839,100.0,9,session_1,62,2,Lee2019_MI,GLE LLE
319,0.5,7.308511,100.0,9,session_2,62,2,Lee2019_MI,GLE LLE
320,0.5,7.1049356,100.0,10,session_1,62,2,Lee2019_MI,GLE LLE
321,0.5,7.719793,100.0,10,session_2,62,2,Lee2019_MI,GLE LLE
322,0.5,7.47999,100.0,11,session_1,62,2,Lee2019_MI,GLE LLE
323,0.5,7.21578,100.0,11,session_2,62,2,Lee2019_MI,GLE LLE
324,0.5,7.9583273,100.0,12,session_1,62,2,Lee2019_MI,GLE LLE
325,0.5,7.746085,100.0,12,session_2,62,2,Lee2019_MI,GLE LLE
326,0.5,6.948674,100.0,13,session_1,62,2,Lee2019_MI,GLE LLE
